id,value
25873,deer
25874,truck
25875,dog
25876,truck
25877,horse
25878,airplane
25879,automobile
25880,airplane
25881,dog
25882,horse
25883,deer
25884,truck
25885,ship
25886,automobile
25887,deer
25888,ship
25889,horse
25890,automobile
25891,frog
25892,truck
25893,dog
25894,bird
25895,deer
25896,ship
25897,bird
25898,bird
25899,airplane
25900,automobile
25901,truck
25902,frog
25903,bird
25904,dog
25905,dog
25906,truck
25907,dog
25908,airplane
25909,dog
25910,automobile
25911,dog
25912,frog
25913,deer
25914,deer
25915,deer
25916,frog
25917,truck
25918,automobile
25919,horse
25920,frog
25921,frog
25922,truck
25923,bird
25924,ship
25925,cat
25926,dog
25927,dog
25928,dog
25929,deer
25930,horse
25931,frog
25932,bird
25933,truck
25934,deer
25935,deer
25936,airplane
25937,bird
25938,dog
25939,bird
25940,frog
25941,dog
25942,dog
25943,horse
25944,bird
25945,airplane
25946,horse
25947,deer
25948,deer
25949,horse
25950,airplane
25951,dog
25952,horse
25953,ship
25954,ship
25955,cat
25956,deer
25957,airplane
25958,frog
25959,automobile
25960,deer
25961,dog
25962,cat
25963,deer
25964,deer
25965,ship
25966,horse
25967,deer
25968,bird
25969,horse
25970,truck
25971,truck
25972,horse
25973,ship
25974,bird
25975,automobile
25976,frog
25977,airplane
25978,frog
25979,frog
25980,dog
25981,automobile
25982,bird
25983,frog
25984,bird
25985,frog
25986,ship
25987,airplane
25988,truck
25989,cat
25990,ship
25991,cat
25992,airplane
25993,truck
25994,ship
25995,truck
25996,dog
25997,bird
25998,deer
25999,horse
26000,deer
26001,dog
26002,bird
26003,ship
26004,dog
26005,frog
26006,frog
26007,truck
26008,truck
26009,ship
26010,bird
26011,ship
26012,cat
26013,truck
26014,horse
26015,ship
26016,ship
26017,dog
26018,ship
26019,horse
26020,airplane
26021,ship
26022,deer
26023,airplane
26024,truck
26025,ship
26026,airplane
26027,airplane
26028,dog
26029,dog
26030,airplane
26031,automobile
26032,horse
26033,dog
26034,bird
26035,deer
26036,dog
26037,truck
26038,ship
26039,frog
26040,ship
26041,airplane
26042,truck
26043,automobile
26044,frog
26045,automobile
26046,bird
26047,dog
26048,dog
26049,truck
26050,truck
26051,cat
26052,frog
26053,ship
26054,ship
26055,deer
26056,bird
26057,airplane
26058,automobile
26059,airplane
26060,dog
26061,deer
26062,cat
26063,truck
26064,dog
26065,frog
26066,frog
26067,ship
26068,deer
26069,deer
26070,automobile
26071,truck
26072,ship
26073,deer
26074,cat
26075,frog
26076,airplane
26077,cat
26078,frog
26079,bird
26080,truck
26081,ship
26082,frog
26083,airplane
26084,bird
26085,bird
26086,horse
26087,truck
26088,cat
26089,deer
26090,bird
26091,horse
26092,airplane
26093,truck
26094,horse
26095,frog
26096,airplane
26097,deer
26098,ship
26099,truck
26100,ship
26101,truck
26102,frog
26103,bird
26104,deer
26105,ship
26106,truck
26107,airplane
26108,deer
26109,dog
26110,bird
26111,automobile
26112,bird
26113,automobile
26114,truck
26115,bird
26116,ship
26117,deer
26118,airplane
26119,airplane
26120,airplane
26121,frog
26122,deer
26123,bird
26124,deer
26125,frog
26126,deer
26127,cat
26128,frog
26129,ship
26130,truck
26131,automobile
26132,deer
26133,horse
26134,bird
26135,airplane
26136,automobile
26137,frog
26138,airplane
26139,deer
26140,horse
26141,automobile
26142,frog
26143,horse
26144,truck
26145,frog
26146,deer
26147,horse
26148,dog
26149,ship
26150,dog
26151,cat
26152,frog
26153,bird
26154,truck
26155,automobile
26156,deer
26157,automobile
26158,ship
26159,frog
26160,truck
26161,airplane
26162,horse
26163,frog
26164,truck
26165,automobile
26166,deer
26167,horse
26168,dog
26169,bird
26170,bird
26171,automobile
26172,frog
26173,airplane
26174,dog
26175,horse
26176,cat
26177,dog
26178,bird
26179,horse
26180,dog
26181,ship
26182,frog
26183,dog
26184,truck
26185,frog
26186,dog
26187,airplane
26188,deer
26189,dog
26190,deer
26191,airplane
26192,dog
26193,automobile
26194,cat
26195,bird
26196,ship
26197,dog
26198,automobile
26199,truck
26200,dog
26201,airplane
26202,frog
26203,ship
26204,cat
26205,horse
26206,truck
26207,ship
26208,cat
26209,truck
26210,ship
26211,bird
26212,frog
26213,ship
26214,truck
26215,dog
26216,ship
26217,truck
26218,ship
26219,automobile
26220,dog
26221,airplane
26222,horse
26223,truck
26224,truck
26225,truck
26226,ship
26227,automobile
26228,frog
26229,truck
26230,horse
26231,horse
26232,airplane
26233,bird
26234,frog
26235,airplane
26236,dog
26237,frog
26238,horse
26239,dog
26240,dog
26241,frog
26242,automobile
26243,truck
26244,frog
26245,truck
26246,frog
26247,horse
26248,truck
26249,automobile
26250,truck
26251,automobile
26252,truck
26253,bird
26254,bird
26255,deer
26256,dog
26257,truck
26258,dog
26259,airplane
26260,frog
26261,truck
26262,airplane
26263,truck
26264,horse
26265,truck
26266,automobile
26267,dog
26268,truck
26269,truck
26270,cat
26271,horse
26272,dog
26273,horse
26274,ship
26275,airplane
26276,truck
26277,airplane
26278,ship
26279,automobile
26280,deer
26281,deer
26282,airplane
26283,dog
26284,ship
26285,frog
26286,frog
26287,horse
26288,frog
26289,frog
26290,dog
26291,airplane
26292,dog
26293,truck
26294,frog
26295,dog
26296,ship
26297,ship
26298,truck
26299,airplane
26300,truck
26301,horse
26302,automobile
26303,ship
26304,truck
26305,bird
26306,truck
26307,cat
26308,deer
26309,automobile
26310,dog
26311,automobile
26312,automobile
26313,frog
26314,bird
26315,bird
26316,cat
26317,dog
26318,dog
26319,deer
26320,automobile
26321,frog
26322,truck
26323,airplane
26324,airplane
26325,deer
26326,automobile
26327,automobile
26328,ship
26329,cat
26330,deer
26331,horse
26332,ship
26333,bird
26334,bird
26335,horse
26336,bird
26337,dog
26338,airplane
26339,horse
26340,truck
26341,dog
26342,airplane
26343,ship
26344,ship
26345,frog
26346,truck
26347,dog
26348,cat
26349,automobile
26350,ship
26351,automobile
26352,bird
26353,truck
26354,deer
26355,deer
26356,bird
26357,cat
26358,bird
26359,truck
26360,horse
26361,frog
26362,automobile
26363,deer
26364,truck
26365,dog
26366,truck
26367,truck
26368,horse
26369,dog
26370,frog
26371,dog
26372,frog
26373,ship
26374,horse
26375,deer
26376,horse
26377,airplane
26378,bird
26379,frog
26380,truck
26381,automobile
26382,airplane
26383,deer
26384,frog
26385,airplane
26386,cat
26387,deer
26388,dog
26389,ship
26390,ship
26391,truck
26392,horse
26393,airplane
26394,automobile
26395,cat
26396,horse
26397,horse
26398,truck
26399,ship
26400,automobile
26401,dog
26402,dog
26403,frog
26404,airplane
26405,horse
26406,deer
26407,cat
26408,horse
26409,ship
26410,horse
26411,ship
26412,deer
26413,airplane
26414,ship
26415,frog
26416,frog
26417,dog
26418,dog
26419,ship
26420,truck
26421,horse
26422,deer
26423,horse
26424,truck
26425,ship
26426,ship
26427,truck
26428,dog
26429,truck
26430,airplane
26431,dog
26432,truck
26433,bird
26434,dog
26435,ship
26436,horse
26437,truck
26438,truck
26439,dog
26440,bird
26441,bird
26442,dog
26443,ship
26444,airplane
26445,airplane
26446,deer
26447,deer
26448,bird
26449,automobile
26450,deer
26451,ship
26452,dog
26453,ship
26454,airplane
26455,deer
26456,frog
26457,deer
26458,horse
26459,frog
26460,automobile
26461,bird
26462,deer
26463,airplane
26464,truck
26465,frog
26466,cat
26467,dog
26468,deer
26469,frog
26470,truck
26471,automobile
26472,cat
26473,truck
26474,truck
26475,truck
26476,cat
26477,truck
26478,truck
26479,truck
26480,truck
26481,deer
26482,truck
26483,airplane
26484,ship
26485,truck
26486,horse
26487,frog
26488,airplane
26489,airplane
26490,airplane
26491,automobile
26492,dog
26493,bird
26494,horse
26495,bird
26496,airplane
26497,airplane
26498,truck
26499,truck
26500,frog
26501,frog
26502,truck
26503,truck
26504,frog
26505,dog
26506,automobile
26507,cat
26508,deer
26509,frog
26510,automobile
26511,ship
26512,deer
26513,deer
26514,cat
26515,airplane
26516,ship
26517,dog
26518,automobile
26519,ship
26520,airplane
26521,ship
26522,airplane
26523,bird
26524,ship
26525,frog
26526,cat
26527,bird
26528,automobile
26529,airplane
26530,dog
26531,truck
26532,dog
26533,dog
26534,airplane
26535,automobile
26536,ship
26537,truck
26538,dog
26539,truck
26540,dog
26541,dog
26542,cat
26543,airplane
26544,frog
26545,automobile
26546,ship
26547,automobile
26548,bird
26549,frog
26550,dog
26551,truck
26552,frog
26553,airplane
26554,frog
26555,bird
26556,frog
26557,ship
26558,airplane
26559,cat
26560,automobile
26561,horse
26562,dog
26563,ship
26564,dog
26565,deer
26566,deer
26567,airplane
26568,deer
26569,truck
26570,airplane
26571,frog
26572,truck
26573,airplane
26574,ship
26575,dog
26576,frog
26577,bird
26578,deer
26579,dog
26580,airplane
26581,horse
26582,ship
26583,cat
26584,ship
26585,frog
26586,truck
26587,dog
26588,automobile
26589,horse
26590,ship
26591,ship
26592,dog
26593,truck
26594,airplane
26595,horse
26596,horse
26597,frog
26598,airplane
26599,deer
26600,frog
26601,automobile
26602,deer
26603,truck
26604,ship
26605,dog
26606,frog
26607,airplane
26608,dog
26609,frog
26610,frog
26611,dog
26612,airplane
26613,ship
26614,automobile
26615,dog
26616,ship
26617,deer
26618,bird
26619,horse
26620,cat
26621,frog
26622,automobile
26623,horse
26624,bird
26625,automobile
26626,airplane
26627,dog
26628,airplane
26629,airplane
26630,frog
26631,airplane
26632,bird
26633,dog
26634,ship
26635,horse
26636,deer
26637,ship
26638,ship
26639,airplane
26640,deer
26641,horse
26642,bird
26643,bird
26644,frog
26645,truck
26646,dog
26647,deer
26648,dog
26649,bird
26650,bird
26651,horse
26652,ship
26653,dog
26654,automobile
26655,automobile
26656,airplane
26657,airplane
26658,ship
26659,frog
26660,automobile
26661,automobile
26662,horse
26663,frog
26664,deer
26665,bird
26666,bird
26667,airplane
26668,frog
26669,deer
26670,cat
26671,deer
26672,truck
26673,dog
26674,airplane
26675,bird
26676,airplane
26677,ship
26678,dog
26679,airplane
26680,dog
26681,ship
26682,dog
26683,deer
26684,automobile
26685,ship
26686,airplane
26687,ship
26688,cat
26689,deer
26690,ship
26691,airplane
26692,ship
26693,deer
26694,truck
26695,airplane
26696,frog
26697,ship
26698,automobile
26699,airplane
26700,truck
26701,deer
26702,frog
26703,horse
26704,bird
26705,frog
26706,airplane
26707,deer
26708,horse
26709,airplane
26710,ship
26711,horse
26712,dog
26713,airplane
26714,cat
26715,automobile
26716,dog
26717,deer
26718,ship
26719,automobile
26720,bird
26721,ship
26722,airplane
26723,dog
26724,deer
26725,bird
26726,dog
26727,cat
26728,bird
26729,dog
26730,automobile
26731,dog
26732,deer
26733,ship
26734,airplane
26735,airplane
26736,ship
26737,airplane
26738,airplane
26739,dog
26740,horse
26741,bird
26742,bird
26743,horse
26744,airplane
26745,frog
26746,truck
26747,airplane
26748,horse
26749,deer
26750,airplane
26751,ship
26752,truck
26753,bird
26754,truck
26755,horse
26756,frog
26757,frog
26758,frog
26759,automobile
26760,deer
26761,ship
26762,bird
26763,truck
26764,deer
26765,ship
26766,ship
26767,dog
26768,horse
26769,horse
26770,ship
26771,ship
26772,truck
26773,bird
26774,airplane
26775,truck
26776,airplane
26777,automobile
26778,bird
26779,deer
26780,frog
26781,airplane
26782,airplane
26783,cat
26784,airplane
26785,ship
26786,bird
26787,automobile
26788,automobile
26789,truck
26790,frog
26791,dog
26792,bird
26793,deer
26794,airplane
26795,truck
26796,frog
26797,horse
26798,bird
26799,dog
26800,deer
26801,airplane
26802,truck
26803,bird
26804,truck
26805,deer
26806,deer
26807,automobile
26808,ship
26809,truck
26810,ship
26811,deer
26812,airplane
26813,truck
26814,deer
26815,dog
26816,bird
26817,dog
26818,ship
26819,ship
26820,frog
26821,deer
26822,dog
26823,truck
26824,automobile
26825,frog
26826,horse
26827,ship
26828,deer
26829,deer
26830,airplane
26831,bird
26832,ship
26833,deer
26834,ship
26835,bird
26836,truck
26837,truck
26838,ship
26839,airplane
26840,deer
26841,cat
26842,dog
26843,ship
26844,bird
26845,truck
26846,frog
26847,bird
26848,dog
26849,frog
26850,airplane
26851,ship
26852,truck
26853,automobile
26854,horse
26855,dog
26856,frog
26857,horse
26858,frog
26859,bird
26860,deer
26861,ship
26862,automobile
26863,ship
26864,frog
26865,horse
26866,dog
26867,frog
26868,airplane
26869,deer
26870,frog
26871,airplane
26872,automobile
26873,dog
26874,truck
26875,airplane
26876,airplane
26877,deer
26878,bird
26879,ship
26880,horse
26881,airplane
26882,truck
26883,frog
26884,airplane
26885,automobile
26886,frog
26887,airplane
26888,automobile
26889,truck
26890,deer
26891,frog
26892,automobile
26893,dog
26894,automobile
26895,airplane
26896,bird
26897,airplane
26898,airplane
26899,airplane
26900,deer
26901,frog
26902,ship
26903,automobile
26904,horse
26905,deer
26906,airplane
26907,bird
26908,ship
26909,bird
26910,truck
26911,airplane
26912,ship
26913,bird
26914,frog
26915,cat
26916,ship
26917,airplane
26918,deer
26919,automobile
26920,bird
26921,airplane
26922,truck
26923,frog
26924,automobile
26925,truck
26926,truck
26927,airplane
26928,bird
26929,horse
26930,ship
26931,frog
26932,automobile
26933,dog
26934,deer
26935,cat
26936,ship
26937,truck
26938,bird
26939,ship
26940,airplane
26941,bird
26942,dog
26943,dog
26944,truck
26945,automobile
26946,ship
26947,deer
26948,horse
26949,ship
26950,dog
26951,ship
26952,cat
26953,airplane
26954,ship
26955,truck
26956,dog
26957,airplane
26958,truck
26959,frog
26960,ship
26961,truck
26962,horse
26963,automobile
26964,airplane
26965,horse
26966,deer
26967,ship
26968,dog
26969,frog
26970,truck
26971,ship
26972,bird
26973,dog
26974,airplane
26975,frog
26976,airplane
26977,dog
26978,automobile
26979,ship
26980,deer
26981,ship
26982,automobile
26983,horse
26984,frog
26985,dog
26986,dog
26987,truck
26988,airplane
26989,horse
26990,automobile
26991,deer
26992,truck
26993,airplane
26994,frog
26995,dog
26996,frog
26997,dog
26998,deer
26999,ship
27000,dog
27001,truck
27002,automobile
27003,frog
27004,dog
27005,frog
27006,deer
27007,deer
27008,airplane
27009,frog
27010,horse
27011,airplane
27012,frog
27013,deer
27014,truck
27015,ship
27016,truck
27017,frog
27018,deer
27019,automobile
27020,airplane
27021,automobile
27022,frog
27023,truck
27024,truck
27025,horse
27026,bird
27027,airplane
27028,automobile
27029,ship
27030,ship
27031,automobile
27032,horse
27033,airplane
27034,deer
27035,truck
27036,deer
27037,truck
27038,frog
27039,ship
27040,deer
27041,dog
27042,dog
27043,automobile
27044,bird
27045,deer
27046,deer
27047,deer
27048,ship
27049,ship
27050,automobile
27051,cat
27052,automobile
27053,deer
27054,deer
27055,automobile
27056,cat
27057,deer
27058,truck
27059,automobile
27060,horse
27061,dog
27062,ship
27063,frog
27064,bird
27065,automobile
27066,ship
27067,airplane
27068,ship
27069,dog
27070,truck
27071,automobile
27072,truck
27073,frog
27074,dog
27075,truck
27076,deer
27077,airplane
27078,bird
27079,ship
27080,truck
27081,horse
27082,truck
27083,dog
27084,cat
27085,horse
27086,cat
27087,deer
27088,cat
27089,airplane
27090,automobile
27091,horse
27092,dog
27093,automobile
27094,frog
27095,airplane
27096,ship
27097,bird
27098,truck
27099,airplane
27100,frog
27101,truck
27102,frog
27103,airplane
27104,truck
27105,dog
27106,bird
27107,airplane
27108,airplane
27109,airplane
27110,frog
27111,frog
27112,frog
27113,airplane
27114,airplane
27115,dog
27116,frog
27117,airplane
27118,cat
27119,truck
27120,airplane
27121,bird
27122,frog
27123,ship
27124,bird
27125,dog
27126,truck
27127,truck
27128,frog
27129,automobile
27130,frog
27131,frog
27132,airplane
27133,bird
27134,airplane
27135,dog
27136,automobile
27137,truck
27138,dog
27139,dog
27140,deer
27141,deer
27142,automobile
27143,frog
27144,truck
27145,ship
27146,frog
27147,deer
27148,bird
27149,bird
27150,bird
27151,truck
27152,truck
27153,ship
27154,dog
27155,dog
27156,automobile
27157,truck
27158,truck
27159,deer
27160,deer
27161,frog
27162,airplane
27163,automobile
27164,truck
27165,airplane
27166,dog
27167,frog
27168,airplane
27169,ship
27170,ship
27171,bird
27172,ship
27173,automobile
27174,ship
27175,deer
27176,ship
27177,cat
27178,automobile
27179,deer
27180,bird
27181,dog
27182,truck
27183,automobile
27184,automobile
27185,airplane
27186,cat
27187,airplane
27188,airplane
27189,truck
27190,horse
27191,ship
27192,frog
27193,cat
27194,cat
27195,truck
27196,frog
27197,automobile
27198,cat
27199,airplane
27200,automobile
27201,dog
27202,deer
27203,ship
27204,dog
27205,airplane
27206,bird
27207,ship
27208,deer
27209,frog
27210,dog
27211,deer
27212,ship
27213,deer
27214,horse
27215,ship
27216,frog
27217,truck
27218,airplane
27219,bird
27220,bird
27221,ship
27222,airplane
27223,deer
27224,frog
27225,frog
27226,airplane
27227,horse
27228,dog
27229,airplane
27230,frog
27231,horse
27232,ship
27233,dog
27234,truck
27235,horse
27236,cat
27237,bird
27238,dog
27239,airplane
27240,ship
27241,automobile
27242,deer
27243,ship
27244,dog
27245,horse
27246,truck
27247,horse
27248,airplane
27249,airplane
27250,frog
27251,dog
27252,truck
27253,cat
27254,airplane
27255,dog
27256,ship
27257,ship
27258,airplane
27259,deer
27260,deer
27261,cat
27262,airplane
27263,deer
27264,deer
27265,airplane
27266,ship
27267,truck
27268,horse
27269,bird
27270,automobile
27271,bird
27272,bird
27273,frog
27274,automobile
27275,deer
27276,frog
27277,ship
27278,airplane
27279,deer
27280,truck
27281,frog
27282,frog
27283,truck
27284,dog
27285,deer
27286,airplane
27287,dog
27288,airplane
27289,frog
27290,frog
27291,bird
27292,automobile
27293,dog
27294,bird
27295,ship
27296,ship
27297,deer
27298,truck
27299,truck
27300,cat
27301,airplane
27302,deer
27303,truck
27304,truck
27305,automobile
27306,truck
27307,bird
27308,frog
27309,airplane
27310,dog
27311,ship
27312,automobile
27313,deer
27314,automobile
27315,cat
27316,dog
27317,dog
27318,ship
27319,horse
27320,deer
27321,bird
27322,truck
27323,bird
27324,dog
27325,ship
27326,cat
27327,deer
27328,frog
27329,bird
27330,ship
27331,cat
27332,frog
27333,ship
27334,bird
27335,frog
27336,deer
27337,dog
27338,truck
27339,automobile
27340,bird
27341,frog
27342,airplane
27343,airplane
